publishedAt,title,viewCount
2020-03-13T15:00:04Z,【3周年記念 振り返りムービー】第4弾〜Roselia編〜,50220
2020-03-13T09:00:06Z,【公式ライブ映像】RAISE A SUILEN「UNSTOPPABLE」／THE THIRD(仮) 2nd ライブ,307476
2020-03-12T15:00:25Z,【3周年記念 振り返りムービー】第3弾〜Pastel＊Palettes編〜,38530
2020-03-12T13:37:44Z,バンドリ！TV LIVE 2020 #7,196594
2020-03-12T09:00:05Z,【公式ライブ映像】THE THIRD(仮)「That Is How I Roll!」／THE THIRD(仮) 1st ライブ,158063
2020-03-11T15:00:23Z,【3周年記念 振り返りムービー】第2弾〜Afterglow編〜,45414
2020-03-11T09:00:13Z,【公式ライブ映像】Poppin'Party「Happy Happy Party!」／ガルパライブ＆ガルパーティ！in東京,320091
2020-03-10T15:00:07Z,【3周年記念 振り返りムービー】第1弾〜Poppin'Party編〜,69186
2020-03-10T11:00:02Z,【次回予告】アニメ「BanG Dream! 3rd Season」#7（Web Ver.）,70004
2020-03-10T09:00:04Z,【公式ライブ映像】THE THIRD(仮)「R·I·O·T」／THE THIRD(仮) 1st ライブ,334384
2020-03-09T09:00:06Z,【公式ライブ映像】Poppin'Party「キラキラだとか夢だとか ～Sing Girls～」／Poppin’Party Fan Meeting 2017!,419570
2020-03-08T09:00:01Z,アニメ「BanG Dream! 2nd＆3rd Season」オリジナル・サウンドトラック CM,44669
2020-03-08T05:52:59Z,BanG Dream!×アニメイトワールドフェア2020開催記念 トークLIVE！,62349
2020-03-08T03:00:10Z,『メリッサ』Morfonica(難易度：EXPERT)【ガルパ プレイ動画】,791992
2020-03-07T03:32:45Z,『インフェルノ』Afterglow(難易度：EXPERT)【ガルパ プレイ動画】,433302
2020-03-07T03:00:07Z,八潮瑠唯(CV.Ayasa) Morfonica【ガルパ 自己紹介動画】,180344
2020-03-07T03:00:01Z,二葉つくし(CV.mika) Morfonica【ガルパ 自己紹介動画】,176553
2020-03-06T09:00:13Z,【公式ライブ映像】Poppin'Party「B.O.F」／ガルパライブ＆ガルパーティ！in東京,835555
2020-03-06T03:00:05Z,桐ヶ谷透子(CV.直田姫奈) Morfonica【ガルパ 自己紹介動画】,116326
2020-03-06T03:00:02Z,広町七深(CV.西尾夕香) Morfonica【ガルパ 自己紹介動画】,157548
2020-03-06T03:00:01Z,倉田ましろ(CV.進藤あまね) Morfonica【ガルパ 自己紹介動画】,252390
2020-03-05T15:00:14Z,「BanG Dream! 3rd Season」CM 第3弾,71615
2020-03-05T14:27:20Z,【新バンド】バンドリ！第4のリアルバンド「Morfonica(モルフォニカ)」キャストからのコメントムービー公開！,447421
2020-03-05T14:26:59Z,【CM】Morfonica「Daylight -デイライト-」アニメver.＆リアルバンドver.,304097
2020-03-05T13:38:24Z,バンドリ！TV LIVE 2020 #6,155352
2020-03-05T09:00:11Z,【公式ライブ映像】Poppin'Party「ときめきエクスペリエンス！」／BanG Dream! 4th☆LIVE Miracle PARTY 2017! at 日本武道館,507489
2020-03-04T09:00:11Z,【公式ライブ映像】Poppin'Party「Time Lapse」／BanG Dream! 4th☆LIVE Miracle PARTY 2017! at 日本武道館,543269
2020-03-03T11:00:11Z,【次回予告】アニメ「BanG Dream! 3rd Season」#6（Web Ver.）,103517
2020-03-03T09:00:09Z,【公式ライブ映像】Poppin'Party「ティアドロップス」／BanG Dream! Second☆LIVE Starrin’ PARTY 2016!,994227
2020-03-02T09:00:02Z,【公式ライブ映像】Poppin'Party「STAR BEAT!〜ホシノコドウ〜」／BanG Dream! Second☆LIVE Starrin’ PARTY 2016!,467868
2020-03-02T05:45:43Z,【TVCM】月刊ブシロード2020年4月号は2020年3月6日（金）発売!!,30967
2020-03-02T02:58:15Z,Morfonica「Daylight -デイライト-」アニメMV（フルサイズver ）,1905077
2020-03-01T13:41:48Z,バンドリ！ ガールズバンドパーティ！@ハロハピCiRCLE放送局 3周年直前SP,374124
2020-03-01T13:15:01Z,バンドリ！ ガールズバンドパーティ！　Morfonica紹介PV,691276
2020-03-01T13:15:01Z,バンドリ！ ガールズバンドパーティ！「Live2Dモード」紹介プレイ動画,212400
2020-02-28T11:00:11Z,【#バンドリの日】プロジェクト5周年記念！クリエイター対談,70969
2020-02-27T15:00:18Z,【#バンドリの日】プロジェクト5周年記念！愛美さんコメント,57005
2020-02-27T13:36:58Z,バンドリ！TV LIVE 2020 #5,98114
2020-02-27T09:30:00Z,【バンドリカプセルトイちゃんねる】チュチュ役の紡木吏佐さんが2月発売のカプセルトイ商品を紹介！【2月号】,35746
2020-02-25T11:00:12Z,【次回予告】アニメ「BanG Dream! 3rd Season」#5（Web Ver.）,78719
2020-02-20T13:40:30Z,バンドリ！TV LIVE 2020 #4,98503
2020-02-19T03:03:00Z,『ドレミファロンド』ハロー、ハッピーワールド！(難易度：EXPERT)【ガルパ プレイ動画】,158723
2020-02-18T11:00:03Z,【次回予告】アニメ「BanG Dream! 3rd Season」#4（Web Ver.）,80682
2020-02-14T04:15:00Z,月刊ブシロード3月号（2/7発売）TVCM,17086
2020-02-13T15:00:14Z,【完全予約商品】バンドモチーフリングを相羽あいなさん（Roselia 湊友希那役）が紹介！【ご予約は3/22まで！】,50653
2020-02-06T15:00:04Z,「BanG Dream! 3rd Season」CM 第2弾,40598
2020-02-06T13:37:41Z,バンドリ！TV LIVE 2020 #3,115157
2020-02-05T09:30:00Z,ハロー、ハッピーワールド！ 6th Single「にこ×にこ=ハイパースマイルパワー！」CM,40847
2020-02-04T11:00:03Z,【次回予告】アニメ「BanG Dream! 3rd Season」#3（Web Ver.）,100767
2020-02-04T09:30:01Z,"Afterglow 6th Single「Easy come, Easy go！」CM",54262
2020-02-03T09:30:00Z,Pastel＊Palettes 6th Single「ワクワクmeetsトリップ」CM,68018
2020-01-30T13:37:30Z,バンドリ！TV LIVE 2020 #2,162655
2020-01-28T11:00:12Z,【次回予告】アニメ「BanG Dream! 3rd Season」#2（Web Ver.）,101223
2020-01-28T10:00:06Z,【バンドリカプセルトイちゃんねる】湊友希那役の相羽あいなさんが1月発売のカプセルトイ商品を紹介！【1月号】,24231
2020-01-23T13:38:34Z,バンドリ！TV LIVE 2020 #1,199270
2020-01-23T13:30:12Z,アニメ「BanG Dream! 3rd Season」#1 #バンドリネット,1037264
2020-01-21T13:23:43Z,バンドリ！ ガールズバンドパーティ！@ハロハピCiRCLE放送局 第32回,195317
2020-01-20T03:00:01Z,『甲賀忍法帖』Roselia(難易度：EXPERT)【ガルパ プレイ動画】,355765
2020-01-15T09:30:00Z,Roselia単独ライブ「Rausch」CM,50612
2020-01-14T08:45:01Z,ヒャ〇〇ン乱入！【HiBiKi StYle musicるTV 特別編】#愛美  #紡木吏佐,47362
2020-01-06T13:12:42Z,バンドリ！TV LIVE 特別版 新春スペシャル生放送,155613
2019-12-30T03:13:53Z,『花ハ踊レヤいろはにほ』Pastel＊Palettes(難易度：EXPERT)【ガルパ プレイ動画】,253174
2019-12-29T03:01:03Z,『GO!!!』Afterglow×こころ(難易度：EXPERT)【ガルパ プレイ動画】,290784
2019-12-28T03:03:42Z,『創聖のアクエリオン』Poppin'Party×友希那(難易度：EXPERT)【ガルパ プレイ動画】,422395
2019-12-27T10:00:03Z,RAISE A SUILEN単独ライブ 「Craziness」CM,34037
2019-12-26T13:00:03Z,【公式ライブ映像】RAISE A SUILEN「UNSTOPPABLE」／TOKYO MX presents「BanG Dream! 7th☆LIVE」,3034611
2019-12-23T10:00:01Z,【バンドリ！カプセルトイちゃんねる】市ヶ谷有咲役の伊藤彩沙さんが12月発売のカプセルトイ商品を紹介！【12月号】,23371
2019-12-22T13:17:27Z,バンドリ！ ガールズバンドパーティ！@ハロハピCiRCLE放送局 第31回,199268
2019-12-22T13:15:01Z,【試聴動画】ハロー、ハッピーワールド！6th Single「にこ×にこ=ハイパースマイルパワー！」(3/18発売!!),105163
2019-12-22T13:15:00Z,【試聴動画】Pastel＊Palettes 6th Single「ワクワクmeetsトリップ」(3/4発売!!),152122
2019-12-22T13:15:00Z,"【試聴動画】Afterglow 6th Single「Easy come, Easy go！」(3/11発売!!)",132433
2019-12-19T13:00:04Z,【公式ライブ映像】Roselia「R」／TOKYO MX presents「BanG Dream! 7th☆LIVE」,6753973
2019-12-19T03:08:04Z,『天ノ弱』Afterglow(難易度：EXPERT)【ガルパ プレイ動画】,332723
2019-12-17T08:00:06Z,1/7スケールフィギュア 美竹蘭 from Afterglow　好評予約受付中,44523
2019-12-15T10:00:06Z,TOKYO MX presents 「BanG Dream! 7th☆LIVE」CM,48253
2019-12-14T10:00:06Z,RAISE A SUILEN 4th Single「DRIVE US CRAZY」CM,48152
2019-12-13T10:00:00Z,Roselia 10th Single「約束」CM,73807
2019-12-13T04:46:45Z,「BanG Dream! 3rd Season」制作発表会【アーカイブ】,44816
2019-12-12T13:00:19Z,【公式ライブ映像】Poppin'Party「二重の虹（ダブル レインボウ）」／TOKYO MX presents「BanG Dream! 7th☆LIVE」,3017933
2019-12-12T08:00:05Z,「BanG Dream! 3rd Season」CM｜2020年1月23日(木) 放送開始！,79326
2019-12-09T09:00:03Z,Poppin'Party 15th Single「イニシャル/夢を撃ち抜く瞬間に！」CM,60294
2019-12-09T03:04:00Z,『全力少年』ハロー、ハッピーワールド！(難易度：EXPERT)【ガルパ プレイ動画】,213069
2019-12-08T15:00:02Z,キリン 午後の紅茶 × バンドリ！コラボアニメーションCM公開！,482631
2019-12-06T09:00:11Z,Pastel＊Palettes特別公演 〜まんまるお山に彩りスペシャル☆〜　ライブ・ビューイング開催CM,110313
2019-12-01T11:00:11Z,アニメ「BanG Dream! 3rd Season」2020年1月23日(木)より放送開始！,267077
2019-11-27T14:30:00Z,【カウントダウンムービー序章Ⅴ】Rausch und/and Craziness,121953
2019-11-27T03:30:00Z,「バンドリ！×ぼのぼの」コラボグッズ紹介！,44552
2019-11-25T14:30:01Z,【カウントダウンムービー序章Ⅳ】Rausch und/and Craziness,133221
2019-11-25T09:00:22Z,【バンドリ！カプセルトイちゃんねる】牛込りみ役の西本りみさんが11月発売のカプセルトイ商品を紹介！【11月号】,16613
2019-11-23T14:30:01Z,【カウントダウンムービー序章Ⅲ】Rausch und/and Craziness,118434
2019-11-21T14:30:04Z,【カウントダウンムービー序章Ⅱ】Rausch und/and Craziness,119676
2019-11-20T09:00:00Z,バンドリ！ ガールズバンドパーティ！ カバーコレクションVol.3　CM,99068
2019-11-19T14:30:00Z,【カウントダウンムービー序章Ⅰ】Rausch und/and Craziness,192071
2019-11-19T14:23:03Z,バンドリ！TV LIVE 特別版 「Rausch und/and Craziness」開催直前！スペシャル生放送,245606
2019-11-19T14:11:59Z,【試聴動画】RAISE A SUILEN 4th Single「DRIVE US CRAZY」(1/22発売!!),359722
2019-11-19T14:11:57Z,【試聴動画】Roselia 10th Single 「約束」(1/15発売!!),259051
2019-11-19T02:59:49Z,ガルパ×『Re:ゼロから始める異世界生活』コラボメンバー紹介ムービー,161826
2019-11-18T05:56:09Z,『Paradisus-Paradoxum』Roselia(難易度：EXPERT)【ガルパ プレイ動画】,397198
2019-11-17T05:55:16Z,『Stay Alive』Pastel＊Palettes(難易度：EXPERT)【ガルパ プレイ動画】,250604
2019-11-16T05:57:18Z,『Redo』Afterglow(難易度：SPECIAL)【ガルパ プレイ動画】,216648
2019-11-15T09:00:10Z,【試聴動画】Poppin'Party 15th Single 「イニシャル/夢を撃ち抜く瞬間に！」(1/8発売!!),280582
2019-11-12T05:15:00Z,ブースターパック 「BanG Dream!」Vol.2 ｜2020年1月1日(水)発売！,22031
2019-11-12T05:00:03Z,トライアルデッキ＋(プラス) BanG Dream!［RAISE A SUILEN］｜12月6日(金)発売！,16870
2019-11-08T10:15:13Z,【バンドリちゃんねる☆コラボ第2弾】小倉唯と前島亜美がTikTokとダンスでコラボ！#丸山彩 #バンドリ,171705
2019-11-08T10:00:12Z,【踊ってみた】前島亜美×小倉唯が「Baby Sweet Berry Love」を2人でダンス！【バンドリちゃんねる☆コラボ動画第2弾】#丸山彩 #バンドリ,1419628
2019-11-08T02:00:03Z,【WEBCM】Voice Actor Card Collection VOL.04 前島亜美 feat.丸山 彩『コレクト＊あみた』2020年1月27日発売,36611
2019-11-07T15:00:02Z,『月刊ブシロード』2019年12月号発売中！,10037
2019-11-06T07:30:00Z,『月刊ブシロード』2019年12月号は11月8日(金)発売！,12416
2019-11-04T13:20:08Z,バンドリ！ ガールズバンドパーティ！@ハロハピCiRCLE放送局 第30回,284579
2019-11-04T12:18:24Z,ガルパ×『Re:ゼロから始める異世界生活』コラボ予告PV,311216
2019-11-01T10:00:11Z,【ポピパファンミテーマソング】P.F.Y ～ポピパファンミやりきったよ～,108461
2019-10-31T13:30:09Z,バンドリ！TV LIVE 特別版 Poppin'Party Fan Meeting Tour 2019! お疲れ様スペシャル,204072
2019-10-31T09:00:09Z,Blu-ray「BanG Dream! 6th☆LIVE」CM,31775
2019-10-30T03:03:15Z,『ブルーバード』Poppin'Party(難易度：EXPERT)【ガルパ プレイ動画】,208739
2019-10-29T09:00:04Z,「BanG Dream! 3rd Season」オープニング主題歌 Poppin'Party「イニシャル」一部公開！,100066
2019-10-28T19:00:05Z,【CharaExpo USA 2019】Poppin'Party 愛美さん＆大塚紗英さん出演決定！,19146
2019-10-26T09:00:05Z,【バンドリ！カプセルトイちゃんねる】牛込りみ役の西本りみさんが9月発売のカプセルトイ商品を紹介！【10月号】,18603
2019-10-18T13:15:42Z,バンドリ！ ガールズバンドパーティ！@ハロハピCiRCLE放送局 第29回,189845
2019-10-18T09:00:04Z,Roselia 2017-2018 LIVE BEST -Soweit-　CM,54925
2019-10-11T09:00:06Z,Roselia×RAISE A SUILEN合同ライブ「Rausch und/and Craziness」ライブ・ビューイングCM　Roselia Ver.,34643
2019-10-11T09:00:00Z,Roselia×RAISE A SUILEN合同ライブ「Rausch und/and Craziness」ライブ・ビューイングCM　RAISE A SUILEN Ver.,23670
2019-10-10T04:16:50Z,『コレカラ』ハロー、ハッピーワールド！(難易度：EXPERT)【ガルパ プレイ動画】,159556
2019-10-03T09:00:11Z,Afterglow 5th Single「ON YOUR MARK」CM,47975
2019-09-27T00:42:38Z,【バンドリ！カプセルトイちゃんねる】戸山香澄役の愛美さんが9月発売のカプセルトイ商品を紹介！【9月号】,25621
2019-09-20T08:00:11Z,【「BanG Dream! ガルパ☆ピコ」参戦決定！】「新TCG Reバース発表会」アーカイブ,33860
2019-09-19T03:02:04Z,『ファティマ』Roselia(難易度：EXPERT)【ガルパ プレイ動画】,226183
2019-09-13T09:00:03Z,Roselia×RAISE A SUILEN合同ライブ「Rausch und/and Craziness」CM　Roselia Ver.,41598
2019-09-13T09:00:02Z,Roselia×RAISE A SUILEN合同ライブ「Rausch und/and Craziness」CM　RAISE A SUILEN Ver.,41072
2019-09-13T04:01:56Z,【BanG Dream! FILM LIVE】応援上映の楽しみ方,1747795
2019-09-13T00:00:07Z,劇場版「BanG Dream! FILM LIVE」予告【Poppin'Party編】30秒｜絶賛公開中！,21294
2019-09-13T00:00:06Z,劇場版「BanG Dream! FILM LIVE」予告｜絶賛公開中！,52367
2019-09-13T00:00:05Z,劇場版「BanG Dream! FILM LIVE」予告【Pastel＊Palettes編】15秒｜絶賛公開中！,11701
2019-09-13T00:00:05Z,劇場版「BanG Dream! FILM LIVE」予告【Pastel＊Palettes編】30秒｜絶賛公開中！,16328
2019-09-13T00:00:03Z,劇場版「BanG Dream! FILM LIVE」予告【Roselia編】15秒｜絶賛公開中！,13319
2019-09-13T00:00:03Z,劇場版「BanG Dream! FILM LIVE」予告【Afterglow編】15秒｜絶賛公開中！,10930
2019-09-13T00:00:03Z,劇場版「BanG Dream! FILM LIVE」予告【Roselia編】30秒｜絶賛公開中！,20209
2019-09-13T00:00:02Z,劇場版「BanG Dream! FILM LIVE」予告【ハロー、ハッピーワールド！編】15秒｜絶賛公開中！,11895
2019-09-13T00:00:02Z,劇場版「BanG Dream! FILM LIVE」予告【Afterglow編】30秒｜絶賛公開中！,8464
2019-09-13T00:00:01Z,劇場版「BanG Dream! FILM LIVE」予告【ハロー、ハッピーワールド！編】30秒｜絶賛公開中！,10580
2019-09-13T00:00:00Z,劇場版「BanG Dream! FILM LIVE」予告【Poppin'Party編】15秒｜絶賛公開中！,5839
2019-09-12T04:36:01Z,バンドリ！ ガールズバンドパーティ！,73810
2019-09-09T03:06:02Z,『アイのシナリオ』Afterglow(難易度：EXPERT)【ガルパ プレイ動画】,300216
2019-09-08T13:24:56Z,バンドリ！ ガールズバンドパーティ！@ハロハピCiRCLE放送局 FILM LIVE公開直前スペシャル！,185378
2019-08-28T03:00:03Z,劇場版「BanG Dream! FILM LIVE」予告【ハロー、ハッピーワールド！編】30秒｜2019年9月13日（金）全国ロードショー,71287
2019-08-28T03:00:01Z,劇場版「BanG Dream! FILM LIVE」予告【ハロー、ハッピーワールド！編】15秒｜2019年9月13日（金）全国ロードショー,288292
2019-08-27T06:00:00Z,【バンドリカプセルトイちゃんねる】戸山香澄役の愛美さんが8月発売のカプセルトイ商品を紹介！【8月号】,39487
2019-08-27T03:00:07Z,劇場版「BanG Dream! FILM LIVE」予告【Roselia編】15秒｜2019年9月13日（金）全国ロードショー,379982
